"Orszag","IskolaTipusa","Nem","SzamitogepekOtthon","OraszamIskolaMat","OraszamIskolaTermTud","OraszamOtthonMat","OraszamOtthonTermTud","OraszamOtthonNyelv","KulonOrakMat","KulonOrakTermTud","KulonOrakNyelv","PontMat","PontSzovegertes","PontTermTud"
"HUN      ","Szakmunkaskepzo","Ferfi","2",2,0,15,NA,10,NA,1,1,468.392,334.706,391.001
"HUN      ","Szakmunkaskepzo","Ferfi","1",2,0,0,NA,5,0,0,0,523.332,433.837,504.583
"HUN      ","AltIskola","No","2",4,5,1,3,2,NA,NA,NA,474.974,489.016,529.839
"HUN      ","AltIskola","No",">=3",4,6,2,3,1,NA,NA,NA,660.671,665.246,665.316
"HUN      ","AltIskola","No","2",3,6,4,4,5,NA,1,NA,509.266,551.673,557.603
"HUN      ","AltIskola","Ferfi",">=3",4,5,3,4,3,NA,NA,NA,616.768,547.895,585.501
"HUN      ","AltIskola","Ferfi","1",4,6,3,2,2,0,0,0,490.785,511.884,548.657
"HUN      ","AltIskola","Ferfi",">=3",3,5,2,2,1,NA,NA,NA,555.391,558.52,568.511
"HUN      ","Gimn4Osztalyos","No","2",2,5,5,4,2,2,3,2,409.976,502.984,451.191
"HUN      ","Gimn4Osztalyos","No","1",4,9,1,4,4,NA,NA,NA,438.663,455.505,503.945
"HUN      ","Gimn4Osztalyos","No","1",3,5,2,3,3,1,1,1,511.463,487.674,526.904
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,3,7,4,3,2,0,528.699,452.708,526.889
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,2,3,3,3,3,3,459.216,507.407,526.399
"HUN      ","Gimn4Osztalyos","No","2",3,5,8,7,3,4,3,4,339.859,381.699,422.448
"HUN      ","Gimn4Osztalyos","No",">=3",4,9,4,7,3,0,0,0,548.488,605.884,612.265
"HUN      ","Gimn4Osztalyos","No",">=3",4,5,0,1,1,0,0,0,551.377,499.003,479.305
"HUN      ","Gimn4Osztalyos","No",NA,3,5,1,3,2,0,1,0,424.565,499.846,455.052
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,1,1,0,1,1,1,414.417,451.07,433.842
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,5,2,3,2,1,1,1,427.43,420.557,387.388
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",2,0,3,1,3,0,0,0,583.517,560.646,583.796
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",2,0,3,NA,3,0,1,0,579.561,562.063,557.194
"HUN      ","Gimn4Osztalyos","Ferfi","2",2,0,2,0,0,0,1,1,454.398,456.045,459.888
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,5,3,7,4,7,3,7,377.147,427.842,382.72
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",3,5,3,7,5,1,NA,1,437.993,533.031,563.461
"HUN      ","Gimn4Osztalyos","Ferfi","1",3,5,1,4,3,NA,NA,NA,430.112,436.583,492.205
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,9,4,10,3,1,2,NA,442.648,505.099,542.327
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,5,0,1,1,0,0,0,505.863,390.242,437.166
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,9,2,1,0,NA,1,0,379.196,344.551,446.863
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,5,2,2,3,NA,NA,2,555.547,574.728,579.928
"HUN      ","Gimn4Osztalyos","Ferfi","1",4,9,4,9,4,0,1,0,549.472,506.874,556.247
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,9,8,16,6,0,2,0,538.347,523.018,561.471
"HUN      ","Gimn4Osztalyos","No",">=3",2,0,1,0,2,0,0,3,562.116,570.922,588.227
"HUN      ","Gimn4Osztalyos","No",">=3",2,0,2,0,0,NA,1,NA,404.477,476.825,477.753
"HUN      ","Gimn4Osztalyos","No","2",2,0,4,NA,NA,NA,NA,20,491.796,483.397,493.344
"HUN      ","Gimn4Osztalyos","No","2",2,0,4,NA,3,0,1,NA,484.158,515.996,549.876
"HUN      ","Gimn4Osztalyos","No","1",2,0,2,NA,3,NA,NA,NA,418.654,496.15,442.47
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,1,2,0,NA,1,NA,522.668,462.442,517.582
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,4,2,5,3,3,4,599.611,517.404,576.942
"HUN      ","Gimn4Osztalyos","No","2",3,5,8,9,9,0,0,0,549.719,543.717,556.9
"HUN      ","Gimn4Osztalyos","No",">=3",3,5,2,6,8,0,0,0,536.321,569.003,584.71
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,5,4,3,5,1,2,NA,569.11,478.658,562.697
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,9,1,1,1,5,1,0,622.461,535.251,606.838
"HUN      ","Szakkozep","No","1",4,4,4,3,2,1,0,0,374.478,514.311,518.998
"HUN      ","Szakkozep","No",">=3",4,4,4,NA,4,NA,NA,NA,479.191,516.744,517.05
"HUN      ","Szakkozep","No","1",4,4,5,2,5,NA,NA,NA,497.97,576.466,568.398
"HUN      ","Szakkozep","No","1",4,4,3,2,3,0,0,0,496.706,497.464,495.729
"HUN      ","Szakkozep","No","2",4,4,2,4,2,NA,NA,NA,449.591,485.026,488.232
"HUN      ","Szakkozep","No","2",4,4,3,NA,3,NA,1,NA,414.443,446.899,440.544
"HUN      ","Szakkozep","No","2",4,4,5,4,5,0,1,0,515.056,576.087,498.274
"HUN      ","Szakkozep","No","1",4,4,3,2,3,NA,1,NA,402.213,520.037,460.862
"HUN      ","Szakkozep","No","1",4,4,4,2,4,NA,1,NA,364.107,417.736,335.562
"HUN      ","Szakkozep","No","2",3,5,NA,NA,NA,2,4,6,302.619,356.906,362.902
"HUN      ","Szakkozep","No","2",4,4,0,0,2,0,0,0,493.06,531.107,498.522
"HUN      ","Szakkozep","No","1",4,4,NA,NA,1,NA,NA,NA,439.632,492.231,444.296
"HUN      ","Szakkozep","No","1",4,4,2,2,5,0,1,0,450.505,553.272,521.147
"HUN      ","Szakkozep","No","1",4,4,7,6,6,0,2,2,417.321,492.208,444.153
"HUN      ","Szakkozep","No",">=3",4,4,1,2,1,0,0,0,546.136,608.111,587.894
"HUN      ","Szakkozep","No","1",4,4,3,5,5,0,0,0,473.619,531.919,415.958
"HUN      ","Szakkozep","No","2",4,4,2,1,4,0,0,NA,509.756,524.968,471.343
"HUN      ","Szakkozep","No",">=3",4,4,5,5,6,0,1,0,475.749,527.212,471.589
"HUN      ","Szakkozep","No",">=3",4,4,30,7,7,0,10,1,449.18,488.766,449.839
"HUN      ","Szakkozep","No","2",4,4,2,4,3,NA,NA,NA,425.281,475.254,430.603
"HUN      ","Szakkozep","Ferfi","2",4,4,4,4,2,0,1,0,515.04,513.098,543.367
"HUN      ","Szakkozep","Ferfi",">=3",4,4,1,2,2,0,0,0,561.638,591.217,619.632
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,4,4,0,1,0,451.713,452.068,466.89
"HUN      ","Szakkozep","Ferfi","2",4,4,2,1,1,1,3,1,456.947,405.185,429.408
"HUN      ","Szakkozep","Ferfi","2",4,4,2,4,5,0,0,0,475.126,489.003,452.02
"HUN      ","Szakkozep","Ferfi","2",5,4,4,5,5,0,0,0,561.755,579.714,575.499
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,NA,1,1,1,1,479.334,371.344,449.783
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,NA,2,0,2,2,486.565,489.701,492.718
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,1,2,1,1,1,464.823,447.4,482.823
"HUN      ","Szakkozep","Ferfi","2",1,2,5,1,5,3,3,1,479.32,472.456,499.209
"HUN      ","Szakkozep","No",">=3",4,7,1,0,3,0,1,1,561.483,589.795,569.884
"HUN      ","Szakkozep","No","1",4,5,1,1,5,0,2,0,544.165,520.458,537.171
"HUN      ","Szakkozep","Ferfi","2",4,5,1,2,5,0,0,0,490.504,460.437,474.254
"HUN      ","Szakkozep","Ferfi","2",4,5,5,2,8,0,1,1,569.707,535.98,573.404
"HUN      ","Szakkozep","Ferfi","2",4,5,2,3,10,NA,NA,NA,499.859,565.438,524.524
"HUN      ","AltIskola","Ferfi","1",3,5,1,1,1,4,1,2,264.766,288.056,298.769
"HUN      ","AltIskola","No","1",2,6,2,5,2,2,1,2,251.781,324.531,289.487
"HUN      ","AltIskola","No","0",3,5,4,3,2,1,4,2,379.321,372.396,406.121
"HUN      ","AltIskola","Ferfi","2",2,5,6,5,1,5,5,5,421.113,290.68,383.942
"HUN      ","AltIskola","Ferfi","1",3,5,1,1,1,2,2,2,386.905,407.228,414.406
"HUN      ","AltIskola","Ferfi","1",3,5,5,3,7,4,5,4,383.343,388.81,344.732
"HUN      ","AltIskola","Ferfi",">=3",3,4,2,3,2,1,1,1,408.334,334.587,364.663
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",3,6,1,2,3,NA,1,NA,422.416,504.232,480.734
"HUN      ","Gimn6Osztalyos","No","2",4,6,6,6,2,NA,1,NA,409.36,415.009,335.025
"HUN      ","Gimn6Osztalyos","No",">=3",3,6,30,15,15,NA,NA,NA,481.818,504.463,501.333
"HUN      ","Gimn6Osztalyos","No","2",4,6,2,4,1,1,1,1,418.727,527.331,505.231
"HUN      ","Gimn6Osztalyos","No","2",2,0,1,NA,1,NA,1,NA,424.61,496.133,450.755
"HUN      ","Gimn6Osztalyos","No",">=3",3,6,1,1,1,6,3,4,538.575,571.148,528.062
"HUN      ","Gimn6Osztalyos","No",">=3",3,6,5,15,5,NA,NA,NA,462.123,462.55,447.979
"HUN      ","Gimn6Osztalyos","No","2",3,6,3,2,4,NA,NA,NA,395.838,424.584,409.88
"HUN      ","Gimn6Osztalyos","No","2",3,4,5,NA,5,NA,NA,NA,524.125,542.684,548.398
"HUN      ","Gimn6Osztalyos","Ferfi","2",3,6,1,1,1,NA,1,NA,427.033,332.037,365.264
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",3,6,0,1,0,NA,NA,NA,506.52,486.553,514.628
"HUN      ","Gimn6Osztalyos","Ferfi","2",3,6,3,7,4,0,1,0,583.281,566.207,628.538
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",3,6,2,3,2,NA,NA,NA,598.136,584.523,597.229
"HUN      ","Gimn6Osztalyos","Ferfi","2",3,6,0,3,2,1,0,2,480.693,460.474,468.189
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",4,6,NA,NA,NA,NA,NA,NA,484.884,445.265,432.285
"HUN      ","Gimn6Osztalyos","Ferfi","1",3,6,1,3,1,0,0,0,519.912,517.407,581.2
"HUN      ","Gimn6Osztalyos","Ferfi","2",3,6,0,0,0,NA,NA,NA,568.318,570.964,618.065
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",2,0,NA,NA,NA,NA,NA,NA,528.642,499.306,516.692
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",2,0,1,0,1,0,0,0,557.72,633.703,586.684
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",2,0,0,NA,1,NA,NA,NA,584.735,541.68,556.243
"HUN      ","Gimn6Osztalyos","No",">=3",3,4,1,3,2,NA,NA,NA,531.617,572.924,565.063
"HUN      ","Gimn6Osztalyos","Ferfi","2",3,4,NA,1,1,0,0,0,484.937,550.721,503.433
"HUN      ","Szakkozep","No","1",4,4,1,2,2,1,1,1,431.582,434.812,416.476
"HUN      ","Szakkozep","No","2",4,6,3,4,5,0,0,0,459.943,396.723,413.038
"HUN      ","Szakkozep","No",">=3",4,4,3,3,3,NA,NA,NA,503.114,529.405,488.433
"HUN      ","Szakkozep","No","1",4,4,3,4,2,0,1,0,431.423,443.193,454.55
"HUN      ","Szakkozep","No","2",4,6,2,4,1,0,1,0,500.021,509.058,450.546
"HUN      ","Szakkozep","No","2",4,4,5,3,3,2,3,4,401.571,458.376,438.619
"HUN      ","Szakkozep","No","1",4,4,0,2,NA,0,0,0,479.824,527.834,499.325
"HUN      ","Szakkozep","No","1",4,5,5,NA,5,0,1,0,496.251,501.745,555.412
"HUN      ","Szakkozep","No","1",4,4,1,1,2,0,0,0,459.249,442.791,398.205
"HUN      ","Szakkozep","No","1",4,4,0,4,4,0,0,0,504.287,592.32,538.895
"HUN      ","Szakkozep","No","1",4,4,2,3,6,0,0,0,407.877,428.737,432.263
"HUN      ","Szakkozep","No",">=3",3,4,NA,NA,9,0,0,0,275.265,327.022,284.62
"HUN      ","Szakkozep","No",">=3",4,4,4,2,2,2,3,2,373.098,432.464,423.022
"HUN      ","Szakkozep","No","1",4,4,4,2,4,NA,NA,NA,435.546,467.294,380.768
"HUN      ","Szakkozep","No","1",4,6,2,2,2,0,1,0,479.767,493.154,479.931
"HUN      ","Szakkozep","No","1",4,4,1,1,1,0,0,0,410.609,414.237,408.752
"HUN      ","Szakkozep","No","1",4,4,12,3,6,0,4,0,437.794,518.313,460.143
"HUN      ","Szakkozep","No","1",2,5,NA,6,NA,1,NA,NA,524.107,523.562,502.725
"HUN      ","Szakkozep","No","2",4,4,2,5,2,0,1,0,541.046,537.031,553.939
"HUN      ","Szakkozep","Ferfi","2",5,4,1,1,1,0,0,0,496.1,395.192,507.449
"HUN      ","Szakkozep","Ferfi","1",4,8,5,1,1,0,1,0,521.991,490.657,500.05
"HUN      ","Szakkozep","Ferfi","1",4,6,1,2,4,NA,NA,NA,564.261,487.344,502.193
"HUN      ","Szakkozep","Ferfi","1",4,6,1,3,2,0,0,0,584.496,549.708,497.754
"HUN      ","Szakkozep","Ferfi",">=3",4,4,1,1,1,NA,NA,NA,582.934,658.814,618.436
"HUN      ","Szakkozep","Ferfi","2",4,4,0,5,5,0,0,0,563.614,439.331,420.22
"HUN      ","Szakkozep","Ferfi","2",4,6,3,4,5,0,1,0,419.35,421.253,409.523
"HUN      ","Szakkozep","Ferfi","2",4,8,5,3,2,1,4,1,527.284,481.023,495.627
"HUN      ","Szakkozep","Ferfi",">=3",4,4,1,2,2,NA,NA,NA,532.865,528.771,511.821
"HUN      ","Szakkozep","No","1",4,5,1,1,1,NA,NA,NA,329.01,402.968,349.921
"HUN      ","Szakkozep","No","1",3,5,6,4,3,1,6,2,375.361,509.15,448.235
"HUN      ","Szakkozep","No","1",4,5,1,1,0,0,0,0,442.535,467.754,458.501
"HUN      ","Szakkozep","No","1",5,5,2,3,3,0,1,0,456.353,517.861,444.244
"HUN      ","Szakkozep","No",">=3",5,4,17,15,9,4,5,3,495.374,502.995,521.975
"HUN      ","Szakkozep","Ferfi","2",4,5,2,1,1,NA,NA,NA,609.061,575.588,591.903
"HUN      ","Szakmunkaskepzo","No","2",5,7,NA,NA,1,NA,NA,NA,438.45,360.397,371.705
"HUN      ","Szakmunkaskepzo","No",">=3",NA,NA,13,6,7,NA,NA,NA,324.082,310.077,327.294
"HUN      ","Szakmunkaskepzo","No","2",5,0,2,1,3,NA,NA,NA,344.462,341.313,355.03
"HUN      ","Szakmunkaskepzo","No","2",2,0,1,NA,1,NA,NA,NA,383.502,385.621,320.854
"HUN      ","Szakmunkaskepzo","No","2",5,2,1,2,2,NA,NA,NA,329.128,344.282,405.088
"HUN      ","Szakmunkaskepzo","No",">=3",10,0,5,13,12,7,4,9,430.897,306.495,323.169
"HUN      ","Szakmunkaskepzo","No","2",3,10,1,4,3,NA,NA,NA,364.925,267.478,374.018
"HUN      ","Szakmunkaskepzo","Ferfi","2",3,0,1,1,1,NA,NA,NA,507.875,441.454,453.877
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",30,30,3,3,8,0,0,0,458.547,410.885,423.075
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,4,NA,NA,NA,NA,NA,NA,349.98,359.708,355.434
"HUN      ","Szakmunkaskepzo","Ferfi","1",4,0,1,1,1,NA,NA,NA,383.657,244.485,371.779
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",6,5,NA,NA,NA,NA,NA,NA,453.306,414.824,522.824
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",2,3,1,1,2,NA,NA,NA,441.152,368.299,419.69
"HUN      ","Szakmunkaskepzo","Ferfi","1",4,NA,0,0,0,NA,NA,NA,540.661,480.665,556.674
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,0,3,3,3,NA,NA,2,464.084,447.325,475.765
"HUN      ","Szakmunkaskepzo","Ferfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,359.319,303.017,353.879
"HUN      ","Szakmunkaskepzo","Ferfi","2",4,5,1,1,1,5,8,7,386.333,338.398,388.197
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,12,4,4,5,NA,NA,NA,470.522,427.002,429.977
"HUN      ","Szakmunkaskepzo","Ferfi","1",4,0,2,4,6,6,2,7,293.844,281.709,374.617
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",NA,NA,NA,NA,NA,3,6,5,372.912,352.223,349.504
"HUN      ","Szakmunkaskepzo","Ferfi","2",4,6,4,4,3,4,5,4,252.977,350.335,306.088
"HUN      ","Szakmunkaskepzo","Ferfi","2",5,15,NA,NA,NA,NA,NA,NA,406.893,428.983,463.155
"HUN      ","Szakmunkaskepzo","Ferfi","2",NA,NA,3,3,3,1,1,1,540.436,506.11,567.77
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,2,0,0,0,0,4,5,401.914,334.567,334.443
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",5,0,5,2,1,0,0,0,502.367,470.63,503.218
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,5,NA,NA,NA,NA,NA,NA,350.708,373.696,443.468
"HUN      ","Szakmunkaskepzo","Ferfi","1",5,0,NA,NA,NA,NA,NA,NA,475.51,491.472,503.496
"HUN      ","Szakmunkaskepzo","Ferfi","1",3,0,0,0,1,0,0,0,542.197,480.27,520.789
"HUN      ","Szakmunkaskepzo","Ferfi","2",6,18,1,4,1,NA,NA,NA,532.665,505.68,509.323
"HUN      ","Szakmunkaskepzo","No","2",4,0,1,0,0,0,0,0,429.529,334.134,393.237
"HUN      ","Szakmunkaskepzo","No","2",3,0,3,NA,3,NA,NA,NA,360.937,372.508,407.254
"HUN      ","Szakmunkaskepzo","Ferfi","2",2,0,3,0,1,1,1,1,505.774,460.111,485.327
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",4,0,30,30,30,NA,8,8,457.278,397.294,489.423
"HUN      ","Szakkozep","No","2",4,6,5,4,2,NA,NA,NA,444.664,457.428,505.531
"HUN      ","Szakkozep","No","2",4,6,2,5,2,NA,NA,NA,454.12,468.785,521.077
"HUN      ","Szakkozep","No",">=3",4,4,2,2,2,NA,5,0,370.433,397.469,420.721
"HUN      ","Szakkozep","No","1",4,7,2,4,0,0,0,0,333.095,405.043,413.852
"HUN      ","Szakkozep","No",">=3",4,6,4,2,3,2,4,3,441.589,477.285,489.37
"HUN      ","Szakkozep","No","1",4,6,3,3,1,NA,NA,NA,325.005,324.808,324.344
"HUN      ","Szakkozep","No",">=3",4,6,5,5,3,1,1,1,450.043,449.631,454.58
"HUN      ","Szakkozep","Ferfi","2",4,7,4,2,2,2,1,0,473.699,517.66,506.108
"HUN      ","Szakkozep","Ferfi","2",4,6,NA,NA,NA,NA,NA,NA,520.378,453.913,536.441
"HUN      ","Szakkozep","Ferfi","2",4,6,8,9,2,4,3,3,508.754,476.316,563.572
"HUN      ","Szakkozep","Ferfi","2",4,4,1,1,1,0,0,0,563.278,513.95,541.637
"HUN      ","Szakkozep","Ferfi","2",4,10,4,5,5,5,4,5,464.213,413.644,477.006
"HUN      ","Szakkozep","Ferfi","2",4,6,5,5,4,NA,NA,NA,518.717,525.049,573.306
"HUN      ","Szakkozep","Ferfi","2",4,6,5,4,5,0,0,0,450.997,508.968,587.729
"HUN      ","Szakkozep","Ferfi","1",4,6,2,1,2,2,4,4,433.872,438.597,435.816
"HUN      ","Szakkozep","Ferfi","1",4,6,4,1,2,0,0,0,427.927,390.276,406.228
"HUN      ","Szakkozep","Ferfi","1",4,6,4,1,4,NA,NA,NA,423.622,408.667,421.632
"HUN      ","Szakkozep","Ferfi",">=3",10,22,10,6,7,4,7,4,450.942,487.423,496.123
"HUN      ","Szakkozep","Ferfi","1",4,6,4,1,1,NA,NA,NA,523.747,585.117,560.662
"HUN      ","Szakkozep","Ferfi","2",4,4,4,2,4,0,0,0,423.873,431.489,504.713
"HUN      ","Szakkozep","Ferfi","1",4,7,2,3,1,NA,NA,NA,435.029,374.091,407.921
"HUN      ","Szakkozep","Ferfi","2",4,8,6,9,7,NA,NA,NA,559.484,503.634,582.417
"HUN      ","Szakkozep","Ferfi","2",5,8,NA,NA,NA,0,1,0,529.024,525.462,563.624
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,6,4,NA,NA,NA,506.039,460.291,488.202
"HUN      ","Szakkozep","Ferfi","2",4,5,6,5,4,NA,NA,NA,424.642,401.913,430.741
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,2,3,NA,NA,NA,494.649,476.719,480.205
"HUN      ","Szakkozep","Ferfi","1",4,6,1,1,1,NA,NA,NA,498.425,460.462,461.911
"HUN      ","Szakkozep","Ferfi","1",4,6,5,2,5,6,4,4,416.241,457.194,510.72
"HUN      ","Szakkozep","Ferfi","2",4,4,4,NA,4,4,4,4,382.007,387.142,415.485
"HUN      ","Szakkozep","Ferfi","1",4,4,5,5,7,NA,1,NA,460.547,424.847,476.103
"HUN      ","Szakkozep","No","2",4,5,NA,NA,NA,NA,NA,NA,594.932,606.62,608.013
"HUN      ","Szakkozep","No","1",4,5,2,1,0,0,0,0,541.333,581.783,523.315
"HUN      ","Szakkozep","Ferfi","2",4,5,4,3,4,4,6,4,343.457,297.348,339.08
"HUN      ","Szakkozep","Ferfi",">=3",4,5,0,0,0,0,0,0,572.927,525.983,590.668
"HUN      ","Szakkozep","Ferfi","2",4,4,2,1,1,NA,NA,NA,439.24,326.416,381.31
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,4,4,5,NA,NA,NA,393.231,376.321,385.04
"HUN      ","Gimn4Osztalyos","No","1",4,4,8,5,18,10,20,6,197.131,275.592,272.156
"HUN      ","Gimn4Osztalyos","No","2",4,4,5,2,1,0,1,0,330.055,484.789,423.63
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",1,3,9,5,12,8,7,8,445.74,312.595,391.735
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,4,5,2,2,1,2,1,500.908,437.585,501.589
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,1,1,2,17,5,20,346.521,369.417,351.86
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,4,5,NA,5,NA,NA,NA,447.7,463.847,450.455
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,4,5,3,1,NA,NA,NA,570.345,532.819,577.61
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,4,NA,NA,NA,NA,NA,NA,341.144,315.509,351.202
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,2,2,2,NA,NA,NA,506.714,451.924,461.628
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,5,2,4,2,0,0,0,541.878,458.202,460.712
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,1,3,2,NA,NA,NA,536.56,379.461,471.416
"HUN      ","Gimn4Osztalyos","No","2",4,6,1,3,2,0,0,0,452.925,367.709,391.202
"HUN      ","Gimn4Osztalyos","No","2",4,6,4,4,5,NA,NA,NA,544.45,583.551,542.956
"HUN      ","Gimn4Osztalyos","No",">=3",4,6,1,2,1,0,0,0,465.049,430.31,477.497
"HUN      ","Gimn4Osztalyos","Ferfi","1",4,6,2,2,NA,1,NA,NA,546.164,432.332,526.448
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,5,2,4,0,0,0,583.751,649.062,628.237
"HUN      ","Gimn4Osztalyos","No",">=3",1,0,1,0,1,0,0,0,435.466,457.901,484.388
"HUN      ","Gimn4Osztalyos","No","1",4,4,6,4,2,0,0,0,505.265,486.037,561.604
"HUN      ","Gimn4Osztalyos","No",">=3",1,0,1,NA,1,NA,NA,NA,513.783,491.707,532.547
"HUN      ","Gimn4Osztalyos","No","1",1,0,1,0,2,0,0,0,535.218,633.889,620.216
"HUN      ","Gimn4Osztalyos","No","2",4,5,4,8,8,0,5,2,415.787,399.282,489.125
"HUN      ","Gimn4Osztalyos","No","2",0,3,0,4,3,0,0,0,470.103,419.82,441.071
"HUN      ","Gimn4Osztalyos","No","2",4,4,1,3,3,0,0,1,456.21,498.365,490.091
"HUN      ","Gimn4Osztalyos","No","2",4,4,2,1,3,NA,NA,NA,404.476,459.135,469.514
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,2,3,3,0,2,0,553.549,570.342,584.728
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,1,1,1,0,0,0,368.127,403.048,406.012
"HUN      ","Gimn4Osztalyos","No","2",4,4,2,1,1,1,2,1,428.217,413.052,454.067
"HUN      ","Gimn4Osztalyos","No","2",4,4,2,1,2,0,0,0,546.059,549.587,524.362
"HUN      ","Gimn4Osztalyos","No","2",4,4,1,1,1,0,0,0,442.448,607.561,517.072
"HUN      ","Gimn4Osztalyos","No","1",1,0,1,0,2,NA,NA,NA,509.39,457.489,486.292
"HUN      ","Gimn4Osztalyos","No","1",1,0,1,0,2,0,0,0,589.108,511.381,559.687
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,1,3,2,NA,NA,1,665.91,570.512,622.376
"HUN      ","Gimn4Osztalyos","No","1",1,0,1,0,1,0,0,0,534.915,585.078,528.084
"HUN      ","Gimn4Osztalyos","No",">=3",4,4,1,5,7,NA,NA,NA,411.74,418.618,486.356
"HUN      ","Gimn4Osztalyos","No","1",1,0,1,NA,2,NA,NA,NA,610.669,727.535,684.221
"HUN      ","Gimn4Osztalyos","Ferfi","1",1,0,1,NA,1,NA,1,NA,492.037,499.841,519.043
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,NA,NA,NA,NA,NA,NA,428.609,437.543,437.897
"HUN      ","Gimn4Osztalyos","Ferfi","1",1,0,1,0,1,0,1,1,666.603,565.705,612.593
"HUN      ","Gimn4Osztalyos","Ferfi","2",1,0,1,NA,4,0,1,0,512.346,478.44,551.593
"HUN      ","Gimn4Osztalyos","Ferfi","1",4,4,16,1,7,NA,NA,NA,416.953,466.621,442.174
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,8,10,7,5,5,5,377.504,322.53,364.506
"HUN      ","Gimn4Osztalyos","Ferfi","1",1,0,NA,NA,1,NA,NA,NA,459.416,448.828,450.857
"HUN      ","Gimn4Osztalyos","Ferfi","1",4,4,1,1,1,NA,NA,NA,486.923,485.023,535.305
"HUN      ","Gimn4Osztalyos","Ferfi","1",1,0,2,0,2,0,1,1,479.164,508.167,516.152
"HUN      ","Gimn4Osztalyos","Ferfi","2",1,0,2,0,4,NA,NA,NA,566.206,493.281,530.664
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,4,2,1,3,NA,NA,NA,550.543,493.773,573.92
"HUN      ","Gimn4Osztalyos","Ferfi","1",1,0,1,0,2,0,1,0,516.518,469.272,499.459
"HUN      ","Gimn4Osztalyos","No","2",4,6,2,1,1,0,0,0,423.706,419.137,450.591
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",4,6,2,NA,1,NA,2,NA,509.883,538.874,536.954
"HUN      ","Szakkozep","Ferfi","2",4,5,4,5,4,NA,NA,NA,461.283,472.554,405.711
"HUN      ","Szakkozep","Ferfi",">=3",4,7,4,2,5,NA,NA,NA,488.371,451.712,443.35
"HUN      ","Szakkozep","Ferfi","2",4,4,1,1,1,0,0,0,527.994,540.982,524.549
